,Height,Weight,Label
0,63.94047966105401,100.23793072467403,0.0
1,61.63229104915102,100.24934359853484,0.0
2,62.56089789726683,99.50304538080954,0.0
3,61.615954325857814,100.00568283341715,0.0
4,60.880211677936295,100.07686323211492,0.0
5,62.10624385123232,100.31780199961779,0.0
6,62.5804720418448,100.01382771412827,0.0
7,60.80707610377981,100.1572175996977,0.0
8,61.161468558929094,100.62285315918042,0.0
9,62.26722471889876,100.11753489263488,0.0
10,60.96345270823915,99.81046922995134,0.0
11,60.68131005159185,99.69582020239447,0.0
12,62.51993326939937,99.50627247213276,0.0
13,61.779038730069615,99.89032513376719,0.0
14,62.83101971074956,99.82064405970625,0.0
15,61.10500061698985,100.15006848519799,0.0
16,63.61296874165591,100.01920455448925,0.0
17,61.53875987728233,100.10991550916053,0.0
18,61.93075074423664,99.4088901697427,0.0
19,60.68240193298346,99.98249636508937,0.0
20,61.86066948236483,100.75625035096708,0.0
21,61.73473165294925,100.33269071256997,0.0
22,62.663400029543375,100.48749577764639,0.0
23,62.01645176038169,100.32739247915401,0.0
24,62.487627070968784,100.61475705458746,0.0
25,62.81448354584875,100.26596623540635,0.0
26,61.72576395966571,100.0613682677519,0.0
27,63.14641782507093,100.41171181325196,0.0
28,62.91298647861062,99.73370388075404,0.0
29,62.57249060227277,99.9938332051162,0.0
30,63.026224552099976,99.82382470750825,0.0
31,60.82775768038453,99.25127780009356,0.0
32,61.768746565085024,99.89140850800608,0.0
33,60.04837523146876,100.3182678132615,0.0
34,62.23562046047634,100.47159759918326,0.0
35,60.51457886685724,100.30771847693451,0.0
36,59.159643170926756,99.92914385583416,0.0
37,60.38066383532206,99.21419023491138,0.0
38,61.2419465434377,99.68567386641942,0.0
39,62.78058776492498,99.86038120000715,0.0
40,61.17992095448777,100.17076187842613,0.0
41,60.26106788618845,99.53797352337975,0.0
42,63.7028195696285,99.90592806153577,0.0
43,62.517542589839685,100.34142478115552,0.0
44,63.429498380806294,100.2463536364564,0.0
45,61.45397263809191,100.456760017028,0.0
46,61.89511639331575,99.86261029253923,0.0
47,61.19396223520339,99.97448285617772,0.0
48,62.460248208653745,100.31426200441065,0.0
49,62.250601090244594,99.77597442896341,0.0
50,62.40903534031112,100.13432925107804,0.0
51,60.40011020318287,99.68481221200554,0.0
52,61.38824273778736,99.2490320274159,0.0
53,60.586583193176835,100.30223268342596,0.0
54,61.22344041155472,100.34473158724121,0.0
55,60.60754513587507,100.10062234095679,0.0
56,60.975116909791986,100.0304286619739,0.0
57,63.21090467453951,99.87737696781605,0.0
58,61.895061027987374,99.83423707993006,0.0
59,61.87655547446992,99.69928460502241,0.0
60,62.184405824555505,99.41128182354636,0.0
61,64.33940028456311,99.7792935967935,0.0
62,62.22828963193801,99.68985832194996,0.0
63,62.18499491846138,100.21494827201951,0.0
64,61.25015892187046,100.07136577281776,0.0
65,63.0765185830214,99.5085126024734,0.0
66,62.01998176975,100.03008214640356,0.0
67,62.992361681188434,99.74706277727908,0.0
68,62.95033615884467,100.10862281600315,0.0
69,62.7389039869721,99.52467824285883,0.0
70,61.74885298458547,100.15929849206675,0.0
71,62.099799813479095,100.10700861845578,0.0
72,62.082327904044625,99.67090091206622,0.0
73,63.039323235516164,99.97745866287968,0.0
74,61.93129061278121,100.0831260448962,0.0
75,62.67602234528377,99.8171997565886,0.0
76,61.31613637244143,100.08369934818634,0.0
77,63.84421159039449,99.88505814367024,0.0
78,61.59924099382173,99.69011028285252,0.0
79,62.97975888961662,100.10969242382154,0.0
80,63.112138122459086,100.18643499105393,0.0
81,61.53709970688272,99.89703624664848,0.0
82,60.29203733848866,100.41798688678922,0.0
83,62.34951796065036,99.44748156812308,0.0
84,61.9509766650553,99.85473900959603,0.0
85,62.35902595575164,100.21737244846825,0.0
86,62.48312362954661,99.66363348965517,0.0
87,61.5943068221743,100.01141934479547,0.0
88,61.025300477885715,99.53806723110405,0.0
89,61.00336540536413,100.09883369510142,0.0
90,62.38377668907375,100.10987687531859,0.0
91,60.46173572795203,99.7209212474305,0.0
92,63.68574759004469,99.91661616387604,0.0
93,61.341123593855976,100.44127741367834,0.0
94,62.90583577577899,99.94789615523429,0.0
95,61.883682446068406,100.28559109302905,0.0
96,63.08172024211284,99.75570374658572,0.0
97,62.169519645939744,100.26645850713435,0.0
98,61.57177554323627,99.85162572468582,0.0
99,62.453505457228665,100.31082626769695,0.0
100,61.255241864548594,100.04733683171861,0.0
101,61.84630157423857,100.01482978532135,0.0
102,62.47281577651052,100.05717267226709,0.0
103,62.246692967765156,100.07316963176216,0.0
104,62.444691918051674,99.42464385952937,0.0
105,62.53480137424264,100.29744811509849,0.0
106,60.46022937394361,100.09054642798513,0.0
107,61.64472907574378,99.86773922218205,0.0
108,61.76544430292281,99.82154506462282,0.0
109,61.50353341881968,100.44112493492753,0.0
110,63.358051380098225,99.81863044435408,0.0
111,63.95339257686839,100.37385942808092,0.0
112,62.54061345030629,99.57926810069681,0.0
113,63.4420534190113,100.11352172606036,0.0
114,61.77092002257178,100.3792124652026,0.0
115,63.143010175495476,99.76811610614202,0.0
116,61.226741782911,99.65597529846612,0.0
117,62.15884460878193,100.40137468663707,0.0
118,62.41525406405094,99.67463576747996,0.0
119,60.97515522089401,100.0185419941629,0.0
120,62.12899414091741,100.1436510931068,0.0
121,63.11528172128396,100.45868157304325,0.0
122,61.86917517683124,100.1969173831194,0.0
123,61.46596485403717,100.3181522863676,0.0
124,62.32483021947799,99.82075341876023,0.0
125,61.635846098553216,99.90533076558957,0.0
126,63.15580636871889,99.69849460875172,0.0
127,62.05025135933033,99.95960755689863,0.0
128,60.48725552517307,99.9874399868391,0.0
129,60.069089449703,99.99944807485495,0.0
130,61.440225199572396,100.32507104133663,0.0
131,64.1373560997184,99.49693594848118,0.0
132,63.32839265755823,99.81022050809645,0.0
133,64.20931447170705,100.24449659570135,0.0
134,60.87167219531211,100.44862442861938,0.0
135,62.5294781739461,99.68876926301631,0.0
136,63.39571578457535,100.32916123024455,0.0
137,61.89603207153938,100.17719149940334,0.0
138,61.63605026953482,99.88090511852894,0.0
139,62.05950132890251,100.12281335569304,0.0
140,62.28698956672426,100.18912222340032,0.0
141,61.867912906987634,99.70391039898526,0.0
142,62.44229513578856,99.99409250691619,0.0
143,62.273643459972924,100.09529998947656,0.0
144,62.65688597098093,99.458214328213,0.0
145,61.95105711534032,99.97650097997222,0.0
146,62.33268296902523,99.05731910952187,0.0
147,63.667714726917865,100.17318690201158,0.0
148,63.49914192743932,99.96153475865353,0.0
149,61.11883019989515,100.4781449455114,0.0
150,61.91201687001806,99.9433690310591,0.0
151,61.73362808173084,99.730437994842,0.0
152,61.03621182341127,100.02641142947913,0.0
153,63.041303227825495,99.87518691282413,0.0
154,62.217716828583654,100.20436800837953,0.0
155,63.33373829004792,100.17429010481335,0.0
156,61.422923687372794,99.95981156887827,0.0
157,63.32232474507633,100.1373142484606,0.0
158,60.01393046952202,99.99329032029267,0.0
159,61.19757483797049,100.6458872852457,0.0
160,62.451320236056176,100.32692076382187,0.0
161,59.67145360533481,99.90580767324539,0.0
162,63.108135821014564,100.28782226985547,0.0
163,61.21380119504854,99.84488076786505,0.0
164,61.32585146746207,100.27750813495423,0.0
165,62.952951611894576,99.69868798426796,0.0
166,61.62630419265671,99.90313314695388,0.0
167,62.88049316050427,99.86375615701317,0.0
168,62.409705630575765,100.4337123355496,0.0
169,61.630955611360946,99.95032752540628,0.0
170,62.07304368593657,100.2568446063899,0.0
171,64.38586396999771,100.1037351645417,0.0
172,62.97747211596052,99.86160538180599,0.0
173,62.315444099700244,99.43023821302212,0.0
174,60.1261487522534,99.42426703076706,0.0
175,62.30035612234953,100.12176996199688,0.0
176,62.52433366140949,100.17806098374483,0.0
177,61.55670300718973,100.19080676735183,0.0
178,62.674678390646385,100.41580620955031,0.0
179,60.059946019854024,99.71251874680407,0.0
180,63.21292935317374,100.03722047980183,0.0
181,61.72432538654081,99.22330827719486,0.0
182,61.750967822323865,100.32299425342985,0.0
183,62.43138623592303,99.90685081987328,0.0
184,61.680419252960746,99.58188251269017,0.0
185,62.091906653352446,99.59004312233087,0.0
186,62.224595888213145,99.80251069612908,0.0
187,61.55815281666088,100.49796091831779,0.0
188,62.79858430614344,100.12942373773136,0.0
189,62.27114318141994,100.14973881597882,0.0
190,63.02936516684934,100.08256486393812,0.0
191,62.1164198195271,99.22646688612514,0.0
192,63.44112310131006,99.59689838905551,0.0
193,62.7855786774779,99.99085749945704,0.0
194,63.347149736740384,100.47413864090338,0.0
195,60.783147297257095,100.01631290266367,0.0
196,61.92852972581585,100.54538920012257,0.0
197,60.964106778369796,100.45394131616531,0.0
198,60.621571822095305,99.9476671986034,0.0
199,61.23201533581719,100.32976280546512,0.0
200,64.21828543063796,99.92798810232284,0.0
201,62.724390333290565,99.80704365483868,0.0
202,62.80512188091371,99.93201498035509,0.0
203,63.12654336608143,100.14375199711242,0.0
204,61.40595120573763,100.2586336781711,0.0
205,62.01687369920267,99.30916574382876,0.0
206,61.008470710157454,99.8460610837799,0.0
207,62.53729022292397,100.36671629515779,0.0
208,63.030980455437046,100.27245455029282,0.0
209,60.70035980183131,99.99566838449887,0.0
210,61.14048745493414,99.68574389259739,0.0
211,64.07011709892213,99.80964241375915,0.0
212,61.029634651023706,100.05045002463918,0.0
213,62.0485701620128,100.03890153247421,0.0
214,60.80997242888879,100.23616020639345,0.0
215,61.46145748138595,99.979448441802,0.0
216,62.919050772630676,99.71633821877539,0.0
217,61.30276742961279,100.20841009036728,0.0
218,60.41479603097908,100.11536318455475,0.0
219,62.16357642004827,99.66175976274835,0.0
220,62.34643380434087,99.51135100744177,0.0
221,63.28803225352734,99.59724082936819,0.0
222,62.45117832072706,100.14884355780349,0.0
223,62.19851379135343,100.02996358907824,0.0
224,62.4603571278716,100.0092140911659,0.0
225,61.29913734790179,99.6302547257611,0.0
226,60.93672241187502,100.1417200851714,0.0
227,60.69578607495162,100.52678962643535,0.0
228,60.24527850417042,99.67310232049704,0.0
229,61.60547126615495,100.02860457192259,0.0
